,non_circ,circ
1334,103.0,881.0
1335,104.0,1576.0
1336,107.0,912.0
1337,107.0,558.0
1338,101.0,345.0
1339,107.0,504.0
1340,107.0,138.0
1341,100.0,474.0
1342,106.0,377.0
1343,107.0,231.0
1344,107.0,564.0
1345,107.0,288.0
1346,107.0,840.0
1347,107.0,282.0
1348,107.0,355.0
1349,109.0,755.0
1350,103.0,1942.0
1351,105.0,400.0
1352,105.0,652.0
1353,103.0,1214.0
1354,104.0,742.0
1355,112.0,415.0
1356,106.0,468.0
1357,107.0,1105.0
1358,101.0,274.0
1359,105.0,231.0
1360,103.0,2361.0
1361,105.0,1026.0
1362,107.0,531.0
1363,103.0,672.0
1364,100.0,755.0
1365,105.0,571.0
1366,103.0,1197.0
1367,103.0,213.0
1368,103.0,240.0
1369,103.0,1562.0
1370,105.0,1221.0
1371,102.0,3725.0
1372,111.0,9645.0
1373,108.0,718.0
1374,105.0,814.0
1375,107.0,368.0
1376,105.0,389.0
1377,107.0,274.0
1378,102.0,317.0
1379,58.0,977.0
1380,104.0,308.0
1381,108.0,778.0
1382,107.0,699.0
1383,102.0,423.0
1384,105.0,271.0
1385,113.0,576.0
1386,107.0,196.0
1387,107.0,720.0
1388,107.0,270.0
1389,109.0,707.0
1390,106.0,232.0
1391,102.0,2326.0
1392,106.0,754.0
1393,107.0,1106.0
1394,106.0,688.0
1395,103.0,525.0
1396,107.0,257.0
1397,107.0,442.0
1398,107.0,1993.0
1399,60.0,370.0
1400,105.0,1607.0
1401,90.0,374.0
1402,103.0,2031.0
1403,109.0,786.0
1404,103.0,2717.0
1405,112.0,590.0
1406,100.0,587.0
1407,98.0,2786.0
1408,107.0,1032.0
1409,104.0,3251.0
1410,107.0,1076.0
1411,106.0,517.0
1412,107.0,234.0
1413,109.0,988.0
1414,107.0,176.0
1415,108.0,241.0
1416,107.0,604.0
1417,103.0,1097.0
1418,94.0,182.0
1419,107.0,649.0
1420,108.0,678.0
1421,103.0,683.0
1422,107.0,562.0
1423,106.0,640.0
1424,107.0,683.0
1425,106.0,294.0
1426,105.0,223.0
1427,107.0,168.0
1428,107.0,303.0
1429,107.0,110.0
1430,101.0,1497.0
1431,98.0,1307.0
1432,97.0,252.0
1433,103.0,465.0
1434,107.0,459.0
1435,103.0,186.0
1436,102.0,339.0
1437,107.0,471.0
1438,107.0,1731.0
1439,107.0,177.0
1440,107.0,243.0
1441,105.0,385.0
1442,109.0,111.0
1443,107.0,400.0
1444,105.0,484.0
1445,104.0,292.0
1446,102.0,258.0
1447,107.0,828.0
1448,107.0,833.0
1449,98.0,1756.0
1450,112.0,327.0
1451,107.0,634.0
1452,107.0,226.0
1453,110.0,465.0
1454,85.0,937.0
1455,102.0,364.0
1456,107.0,1843.0
1457,108.0,14088.0
1458,91.0,491.0
1459,104.0,976.0
1460,64.0,445.0
1461,107.0,654.0
1462,106.0,569.0
1463,106.0,1077.0
1464,105.0,237.0
1465,106.0,1517.0
1466,104.0,2656.0
1467,107.0,294.0
1468,103.0,229.0
1469,107.0,597.0
1470,103.0,474.0
1471,103.0,1064.0
1472,104.0,520.0
1473,103.0,270.0
1474,107.0,260.0
1475,102.0,1048.0
1476,105.0,813.0
1477,107.0,369.0
1478,107.0,412.0
1479,98.0,211.0
1480,105.0,574.0
1481,104.0,498.0
1482,107.0,1852.0
1483,104.0,330.0
1484,108.0,562.0
1485,108.0,540.0
1486,102.0,402.0
1487,107.0,566.0
1488,105.0,582.0
1489,117.0,519.0
1490,107.0,1823.0
1491,107.0,1047.0
1492,58.0,1481.0
1493,107.0,2022.0
1494,115.0,382.0
1495,107.0,180.0
1496,107.0,768.0
1497,100.0,214.0
1498,107.0,212.0
1499,117.0,461.0
1500,104.0,3610.0
1501,102.0,444.0
1502,104.0,260.0
1503,107.0,388.0
1504,86.0,497.0
1505,107.0,406.0
1506,107.0,253.0
1507,104.0,267.0
1508,98.0,39069.0
1509,103.0,1230.0
1510,103.0,320.0
1511,102.0,160.0
1512,107.0,810.0
1513,107.0,402.0
1514,104.0,111.0
1515,107.0,2184.0
1516,94.0,288.0
1517,104.0,944.0
1518,102.0,708.0
1519,107.0,292.0
1520,107.0,417.0
1521,108.0,1868.0
1522,100.0,275.0
1523,104.0,563.0
1524,108.0,323.0
1525,99.0,235.0
1526,120.0,186.0
1527,107.0,345.0
1528,103.0,973.0
1529,108.0,306.0
1530,74.0,498.0
1531,101.0,165.0
1532,104.0,301.0
1533,104.0,270.0
1534,104.0,520.0
1535,108.0,292.0
1536,95.0,1030.0
1537,107.0,367.0
1538,107.0,324.0
1539,108.0,206.0
1540,106.0,1132.0
1541,102.0,147.0
1542,103.0,1813.0
1543,107.0,328.0
1544,107.0,956.0
1545,121.0,331.0
1546,108.0,305.0
1547,101.0,395.0
1548,107.0,1301.0
1549,107.0,645.0
1550,107.0,388.0
1551,106.0,832.0
1552,106.0,720.0
1553,112.0,776.0
1554,104.0,261.0
1555,105.0,627.0
1556,107.0,781.0
1557,107.0,365.0
1558,109.0,278.0
1559,101.0,1597.0
1560,107.0,2671.0
1561,106.0,4119.0
1562,102.0,2295.0
1563,105.0,246.0
1564,112.0,2722.0
1565,107.0,498.0
1566,106.0,266.0
1567,117.0,467.0
1568,104.0,768.0
1569,107.0,642.0
1570,107.0,789.0
1571,106.0,344.0
1572,108.0,1721.0
1573,101.0,733.0
1574,106.0,520.0
1575,106.0,464.0
1576,101.0,292.0
1577,107.0,222.0
1578,110.0,978.0
1579,106.0,549.0
1580,103.0,531.0
1581,114.0,580.0
1582,106.0,215.0
1583,104.0,1765.0
1584,99.0,438.0
1585,105.0,707.0
1586,106.0,334.0
1587,103.0,245.0
1588,104.0,3006.0
1589,106.0,271.0
1590,107.0,1191.0
1591,107.0,445.0
1592,107.0,84.0
1593,77.0,1023.0
1594,100.0,3128.0
1595,104.0,296.0
1596,104.0,1305.0
1597,105.0,714.0
1598,108.0,498.0
1599,107.0,164.0
1600,107.0,437.0
1601,107.0,405.0
1602,99.0,1903.0
1603,100.0,971.0
1604,106.0,1125.0
1605,103.0,7002.0
1606,112.0,284.0
1607,108.0,1572.0
1608,103.0,634.0
1609,104.0,110.0
1610,107.0,288.0
1611,107.0,123.0
1612,107.0,221.0
1613,108.0,959.0
1614,111.0,156.0
1615,94.0,289.0
1616,104.0,813.0
1617,105.0,476.0
1618,104.0,251.0
1619,107.0,589.0
1620,104.0,541.0
1621,107.0,3343.0
1622,108.0,383.0
1623,100.0,322.0
1624,107.0,2619.0
1625,103.0,218.0
1626,94.0,436.0
1627,107.0,335.0
1628,106.0,285.0
1629,107.0,243.0
1630,103.0,394.0
1631,107.0,505.0
1632,117.0,583.0
1633,105.0,568.0
1634,107.0,179.0
1635,56.0,1634.0
1636,107.0,5035.0
1637,104.0,819.0
1638,106.0,2706.0
1639,101.0,557.0
1640,101.0,62.0
1641,107.0,164.0
1642,101.0,205.0
1643,105.0,167.0
1644,107.0,298.0
1645,107.0,178.0
1646,113.0,416.0
1647,107.0,268.0
1648,107.0,408.0
1649,104.0,599.0
1650,109.0,1184.0
1651,107.0,345.0
1652,102.0,508.0
1653,107.0,4971.0
1654,107.0,1189.0
1655,104.0,504.0
1656,107.0,1316.0
1657,108.0,462.0
1658,104.0,688.0
1659,107.0,702.0
1660,101.0,3821.0
1661,105.0,412.0
1662,107.0,297.0
1663,100.0,926.0
1664,106.0,305.0
1665,75.0,66.0
1666,107.0,1825.0
1667,105.0,267.0
1668,98.0,587.0
1669,95.0,310.0
1670,108.0,837.0
1671,102.0,1194.0
1672,107.0,753.0
1673,107.0,503.0
1674,102.0,1338.0
1675,94.0,408.0
1676,107.0,674.0
1677,106.0,535.0
1678,107.0,344.0
1679,111.0,378.0
1680,107.0,25.0
1681,107.0,765.0
1682,106.0,371.0
1683,104.0,384.0
1684,107.0,998.0
1685,104.0,277.0
1686,99.0,580.0
1687,107.0,383.0
1688,106.0,225.0
1689,107.0,2069.0
1690,94.0,258.0
1691,99.0,1131.0
1692,104.0,244.0
1693,104.0,318.0
1694,107.0,675.0
1695,104.0,993.0
1696,104.0,489.0
1697,107.0,311.0
1698,103.0,718.0
1699,107.0,286.0
1700,93.0,598.0
1701,104.0,619.0
1702,103.0,933.0
1703,107.0,478.0
1704,107.0,551.0
1705,107.0,393.0
1706,99.0,428.0
1707,113.0,773.0
1708,107.0,729.0
1709,107.0,1260.0
1710,106.0,1149.0
1711,107.0,1274.0
1712,98.0,411.0
1713,107.0,242.0
1714,107.0,187.0
1715,117.0,244.0
1716,103.0,613.0
1717,107.0,295.0
1718,104.0,360.0
1719,108.0,821.0
1720,108.0,240.0
1721,113.0,3293.0
1722,107.0,800.0
1723,106.0,491.0
1724,115.0,195.0
1725,107.0,364.0
1726,107.0,662.0
1727,107.0,258.0
1728,106.0,1731.0
1729,101.0,658.0
1730,99.0,798.0
1731,103.0,189.0
1732,104.0,1684.0
1733,107.0,226.0
1734,107.0,864.0
1735,103.0,3101.0
1736,96.0,321.0
1737,108.0,358.0
1738,107.0,479.0
1739,107.0,516.0
1740,104.0,212.0
1741,103.0,566.0
1742,103.0,1410.0
1743,106.0,315.0
1744,106.0,848.0
1745,107.0,380.0
1746,99.0,803.0
1747,103.0,311.0
1748,103.0,389.0
1749,108.0,1098.0
1750,101.0,307.0
1751,104.0,1275.0
1752,106.0,1540.0
1753,107.0,450.0
1754,103.0,1630.0
1755,104.0,650.0
1756,103.0,129.0
1757,104.0,845.0
1758,107.0,334.0
1759,108.0,335.0
1760,107.0,478.0
1761,107.0,297.0
1762,107.0,898.0
1763,107.0,555.0
1764,107.0,812.0
1765,107.0,163.0
1766,107.0,270.0
1767,112.0,262.0
1768,107.0,1239.0
1769,107.0,809.0
1770,113.0,498.0
1771,107.0,286.0
1772,104.0,717.0
1773,94.0,683.0
1774,107.0,3010.0
1775,107.0,248.0
1776,109.0,461.0
1777,104.0,703.0
1778,107.0,116.0
1779,103.0,410.0
1780,104.0,844.0
1781,107.0,457.0
1782,98.0,364.0
1783,96.0,334.0
1784,107.0,2893.0
1785,107.0,272.0
1786,160.0,243.0
1787,107.0,282.0
1788,107.0,571.0
1789,107.0,182.0
1790,106.0,157.0
1791,96.0,591.0
1792,102.0,701.0
1793,107.0,214.0
1794,104.0,778.0
1795,107.0,576.0
1796,110.0,413.0
1797,107.0,816.0
1798,102.0,438.0
1799,101.0,292.0
1800,107.0,204.0
1801,107.0,202.0
1802,106.0,1382.0
1803,103.0,231.0
1804,93.0,375.0
1805,98.0,452.0
1806,107.0,715.0
1807,101.0,255.0
1808,91.0,274.0
1809,104.0,1278.0
1810,107.0,537.0
1811,119.0,238.0
1812,107.0,412.0
1813,116.0,202.0
1814,104.0,278.0
1815,115.0,300.0
1816,107.0,231.0
1817,104.0,495.0
1818,104.0,299.0
1819,105.0,1818.0
1820,107.0,833.0
1821,107.0,978.0
1822,109.0,1323.0
1823,103.0,724.0
1824,107.0,385.0
1825,107.0,458.0
1826,108.0,224.0
1827,106.0,414.0
1828,100.0,1593.0
1829,111.0,5277.0
1830,107.0,667.0
1831,99.0,428.0
1832,107.0,764.0
1833,106.0,428.0
1834,100.0,303.0
1835,107.0,520.0
1836,101.0,323.0
1837,102.0,1067.0
1838,103.0,350.0
1839,108.0,729.0
1840,121.0,6355.0
1841,107.0,520.0
1842,104.0,236.0
1843,106.0,462.0
1844,107.0,371.0
1845,107.0,84.0
1846,100.0,1786.0
1847,105.0,908.0
1848,105.0,2270.0
1849,57.0,229.0
1850,110.0,304.0
1851,105.0,550.0
1852,107.0,1702.0
1853,103.0,354.0
1854,106.0,1524.0
1855,103.0,586.0
1856,101.0,801.0
1857,102.0,1362.0
1858,93.0,253.0
1859,107.0,540.0
1860,107.0,897.0
1861,107.0,1135.0
1862,103.0,559.0
1863,107.0,320.0
1864,53.0,1099.0
1865,107.0,388.0
1866,103.0,538.0
1867,106.0,559.0
1868,106.0,493.0
1869,107.0,920.0
1870,107.0,171.0
1871,107.0,259.0
1872,107.0,672.0
1873,107.0,740.0
1874,100.0,441.0
1875,95.0,198.0
1876,104.0,1186.0
1877,107.0,512.0
1878,107.0,112.0
1879,107.0,278.0
1880,106.0,204.0
1881,100.0,977.0
1882,102.0,829.0
1883,107.0,928.0
1884,107.0,511.0
1885,107.0,654.0
1886,107.0,526.0
1887,97.0,707.0
1888,107.0,1217.0
1889,104.0,900.0
1890,96.0,578.0
1891,107.0,562.0
1892,106.0,320.0
1893,100.0,1071.0
1894,96.0,699.0
1895,107.0,800.0
1896,107.0,400.0
1897,107.0,400.0
1898,97.0,743.0
1899,98.0,236.0
1900,107.0,2436.0
1901,107.0,345.0
1902,104.0,640.0
1903,107.0,281.0
1904,107.0,746.0
1905,107.0,172.0
1906,107.0,326.0
1907,105.0,376.0
1908,93.0,470.0
1909,104.0,626.0
1910,106.0,178.0
1911,107.0,840.0
1912,112.0,426.0
1913,107.0,751.0
1914,101.0,609.0
1915,107.0,290.0
1916,95.0,2358.0
1917,72.0,167.0
1918,105.0,1030.0
1919,105.0,1062.0
1920,90.0,495.0
1921,106.0,1182.0
1922,107.0,324.0
1923,104.0,524.0
1924,107.0,613.0
1925,107.0,225.0
1926,102.0,1062.0
1927,106.0,549.0
1928,107.0,1170.0
1929,103.0,329.0
1930,111.0,681.0
1931,113.0,648.0
1932,103.0,499.0
1933,104.0,173.0
1934,104.0,517.0
1935,101.0,639.0
1936,105.0,378.0
1937,103.0,358.0
1938,107.0,512.0
1939,107.0,455.0
1940,109.0,252.0
1941,107.0,375.0
1942,107.0,346.0
1943,104.0,530.0
1944,104.0,784.0
1945,107.0,729.0
1946,107.0,543.0
1947,107.0,1509.0
1948,108.0,84.0
1949,100.0,525.0
1950,136.0,342.0
1951,107.0,990.0
1952,107.0,412.0
1953,104.0,300.0
1954,108.0,1350.0
1955,103.0,135.0
1956,58.0,602.0
1957,103.0,850.0
1958,97.0,1234.0
1959,104.0,1256.0
1960,107.0,520.0
1961,107.0,398.0
1962,102.0,710.0
1963,104.0,222.0
1964,107.0,433.0
1965,106.0,406.0
1966,103.0,117.0
1967,107.0,388.0
1968,107.0,645.0
1969,107.0,935.0
1970,107.0,241.0
1971,107.0,817.0
1972,103.0,2763.0
1973,92.0,720.0
1974,102.0,333.0
1975,119.0,171.0
1976,103.0,375.0
1977,106.0,120.0
1978,107.0,7230.0
1979,107.0,2679.0
1980,105.0,112.0
1981,106.0,1065.0
1982,107.0,137.0
1983,102.0,348.0
1984,107.0,1474.0
1985,108.0,206.0
1986,107.0,3270.0
1987,102.0,212.0
1988,107.0,492.0
1989,107.0,432.0
1990,107.0,218.0
1991,104.0,656.0
1992,107.0,849.0
1993,107.0,2044.0
1994,104.0,309.0
1995,106.0,373.0
1996,103.0,1141.0
1997,103.0,371.0
1998,107.0,240.0
1999,107.0,165.0
2000,107.0,885.0
2001,94.0,424.0
2002,102.0,689.0
2003,104.0,716.0
2004,105.0,1542.0
2005,104.0,231.0
2006,106.0,1269.0
2007,103.0,484.0
2008,118.0,743.0
2009,94.0,521.0
2010,103.0,249.0
2011,107.0,225.0
2012,115.0,3795.0
2013,104.0,307.0
2014,104.0,716.0
2015,109.0,1224.0
2016,104.0,1074.0
2017,107.0,530.0
2018,104.0,2203.0
2019,107.0,1457.0
2020,106.0,906.0
2021,106.0,320.0
2022,105.0,246.0
2023,107.0,310.0
2024,108.0,1173.0
2025,103.0,387.0
2026,107.0,641.0
2027,100.0,646.0
2028,86.0,1498.0
2029,107.0,1261.0
2030,104.0,464.0
2031,103.0,292.0
2032,104.0,385.0
2033,107.0,706.0
2034,103.0,765.0
2035,106.0,242.0
2036,106.0,2059.0
2037,105.0,456.0
2038,94.0,275.0
2039,102.0,303.0
2040,108.0,918.0
2041,109.0,1571.0
2042,105.0,491.0
2043,107.0,1977.0
2044,108.0,6624.0
2045,103.0,296.0
2046,103.0,168.0
2047,101.0,1625.0
2048,103.0,749.0
2049,103.0,437.0
2050,104.0,1257.0
2051,107.0,442.0
2052,107.0,757.0
2053,96.0,536.0
2054,104.0,391.0
2055,117.0,339.0
2056,105.0,366.0
2057,117.0,338.0
2058,107.0,932.0
2059,104.0,816.0
2060,107.0,6765.0
2061,109.0,405.0
2062,107.0,169.0
2063,100.0,1128.0
2064,108.0,841.0
2065,107.0,1512.0
2066,107.0,319.0
2067,107.0,177.0
2068,109.0,1263.0
2069,105.0,261.0
2070,107.0,234.0
2071,107.0,758.0
2072,104.0,1458.0
2073,94.0,417.0
2074,112.0,432.0
2075,107.0,363.0
2076,106.0,2319.0
2077,106.0,312.0
2078,107.0,1369.0
2079,99.0,223.0
2080,107.0,96.0
2081,106.0,1731.0
2082,106.0,879.0
2083,107.0,391.0
2084,107.0,551.0
2085,110.0,3708.0
2086,103.0,816.0
2087,100.0,751.0
2088,107.0,330.0
2089,107.0,603.0
2090,103.0,885.0
2091,104.0,6934.0
2092,107.0,473.0
2093,106.0,299.0
2094,107.0,493.0
2095,107.0,400.0
2096,105.0,352.0
2097,107.0,217.0
2098,107.0,538.0
2099,117.0,427.0
2100,107.0,504.0
2101,105.0,176.0
2102,105.0,1110.0
2103,106.0,746.0
2104,99.0,979.0
2105,107.0,754.0
2106,100.0,563.0
2107,108.0,1007.0
2108,103.0,472.0
2109,104.0,1011.0
2110,107.0,257.0
2111,107.0,702.0
2112,105.0,464.0
2113,107.0,262.0
2114,107.0,390.0
2115,107.0,320.0
2116,107.0,637.0
2117,107.0,585.0
2118,107.0,1029.0
2119,107.0,687.0
2120,103.0,779.0
2121,112.0,1076.0
2122,107.0,311.0
2123,107.0,225.0
2124,107.0,1779.0
2125,104.0,360.0
2126,107.0,3251.0
2127,107.0,285.0
2128,107.0,1634.0
2129,107.0,284.0
2130,107.0,517.0
2131,105.0,359.0
2132,107.0,1088.0
2133,107.0,617.0
2134,113.0,782.0
2135,103.0,1744.0
2136,107.0,99.0
2137,107.0,275.0
2138,105.0,464.0
2139,101.0,550.0
2140,102.0,215.0
2141,103.0,249.0
2142,104.0,281.0
2143,106.0,462.0
2144,108.0,528.0
2145,107.0,714.0
2146,103.0,1617.0
2147,107.0,204.0
2148,107.0,125.0
2149,107.0,984.0
2150,100.0,900.0
2151,99.0,244.0
2152,103.0,698.0
2153,105.0,313.0
2154,107.0,330.0
2155,117.0,304.0
2156,117.0,1824.0
2157,93.0,2835.0
2158,108.0,413.0
2159,104.0,459.0
2160,107.0,995.0
2161,106.0,652.0
2162,107.0,253.0
2163,111.0,707.0
2164,112.0,520.0
2165,102.0,319.0
2166,103.0,447.0
2167,108.0,337.0
2168,107.0,473.0
2169,105.0,404.0
2170,108.0,651.0
2171,105.0,1880.0
2172,111.0,264.0
2173,104.0,195.0
2174,99.0,2945.0
2175,102.0,256.0
2176,107.0,590.0
2177,58.0,363.0
2178,104.0,306.0
2179,107.0,765.0
2180,105.0,380.0
2181,103.0,2610.0
2182,98.0,422.0
2183,107.0,467.0
2184,90.0,248.0
2185,102.0,543.0
2186,107.0,1615.0
2187,117.0,695.0
2188,107.0,1878.0
2189,105.0,338.0
2190,105.0,2821.0
2191,103.0,226.0
2192,104.0,6206.0
2193,112.0,534.0
2194,110.0,278.0
2195,107.0,353.0
2196,104.0,312.0
2197,107.0,691.0
2198,106.0,986.0
2199,107.0,1156.0
2200,105.0,188.0
2201,102.0,2106.0
2202,104.0,288.0
2203,107.0,166.0
2204,112.0,957.0
2205,107.0,1300.0
2206,109.0,769.0
2207,69.0,165.0
2208,107.0,1533.0
2209,100.0,289.0
2210,107.0,478.0
2211,103.0,10752.0
2212,107.0,163.0
2213,99.0,304.0
2214,108.0,535.0
2215,106.0,922.0
2216,106.0,267.0
2217,107.0,166.0
2218,107.0,220.0
2219,104.0,323.0
2220,110.0,898.0
2221,90.0,451.0
2222,117.0,1170.0
2223,103.0,362.0
2224,103.0,357.0
2225,107.0,528.0
2226,114.0,438.0
2227,106.0,1366.0
2228,103.0,413.0
2229,97.0,2021.0
2230,102.0,694.0
2231,99.0,2044.0
2232,102.0,439.0
2233,107.0,398.0
2234,107.0,476.0
2235,106.0,537.0
2236,102.0,1056.0
2237,107.0,461.0
2238,107.0,499.0
2239,104.0,508.0
2240,107.0,884.0
2241,107.0,246.0
2242,104.0,1295.0
2243,107.0,434.0
2244,103.0,2069.0
2245,107.0,672.0
2246,107.0,741.0
2247,107.0,462.0
2248,107.0,1024.0
2249,107.0,1182.0
2250,101.0,574.0
2251,104.0,188.0
2252,103.0,306.0
2253,107.0,212.0
2254,110.0,4742.0
2255,103.0,601.0
2256,107.0,223.0
2257,107.0,736.0
2258,103.0,220.0
2259,107.0,554.0
2260,103.0,472.0
2261,103.0,881.0
2262,107.0,3319.0
2263,87.0,138.0
2264,104.0,283.0
2265,106.0,327.0
2266,107.0,441.0
2267,91.0,1033.0
2268,101.0,243.0
2269,107.0,1568.0
2270,101.0,183.0
2271,103.0,210.0
2272,95.0,1313.0
2273,107.0,998.0
2274,85.0,400.0
2275,101.0,1102.0
2276,107.0,303.0
2277,107.0,788.0
2278,107.0,286.0
2279,110.0,809.0
2280,107.0,190.0
2281,106.0,259.0
2282,104.0,223.0
2283,107.0,137.0
2284,103.0,207.0
2285,107.0,458.0
2286,107.0,186.0
2287,107.0,593.0
2288,99.0,324.0
2289,107.0,322.0
2290,101.0,454.0
2291,108.0,1067.0
2292,106.0,777.0
2293,88.0,855.0
2294,104.0,793.0
2295,102.0,132.0
2296,109.0,254.0
2297,104.0,484.0
2298,107.0,206.0
2299,112.0,477.0
2300,117.0,260.0
2301,107.0,404.0
2302,106.0,170.0
2303,102.0,516.0
2304,107.0,287.0
2305,104.0,742.0
2306,107.0,659.0
2307,107.0,890.0
2308,107.0,362.0
2309,99.0,2331.0
2310,117.0,525.0
2311,105.0,618.0
2312,60.0,977.0
2313,106.0,362.0
2314,108.0,3603.0
2315,107.0,1440.0
2316,97.0,506.0
2317,100.0,1276.0
2318,107.0,947.0
2319,107.0,281.0
2320,104.0,558.0
2321,107.0,521.0
2322,105.0,472.0
2323,107.0,541.0
2324,107.0,606.0
2325,95.0,407.0
2326,103.0,442.0
2327,101.0,136.0
2328,100.0,654.0
2329,103.0,1056.0
2330,102.0,1427.0
2331,91.0,187.0
2332,106.0,927.0
2333,102.0,291.0
2334,103.0,1674.0
2335,107.0,508.0
2336,107.0,484.0
2337,120.0,521.0
2338,106.0,1776.0
2339,106.0,201.0
2340,105.0,342.0
2341,105.0,518.0
2342,107.0,1633.0
2343,103.0,262.0
2344,106.0,197.0
2345,106.0,707.0
2346,97.0,352.0
2347,96.0,382.0
2348,94.0,219.0
2349,106.0,756.0
2350,107.0,489.0
2351,107.0,405.0
2352,107.0,344.0
2353,101.0,684.0
2354,105.0,201.0
2355,96.0,633.0
2356,98.0,219.0
2357,104.0,355.0
2358,106.0,277.0
2359,110.0,624.0
2360,107.0,238.0
2361,108.0,728.0
2362,98.0,124.0
2363,107.0,429.0
2364,107.0,930.0
2365,107.0,357.0
2366,107.0,177.0
2367,107.0,254.0
2368,106.0,329.0
2369,105.0,166.0
2370,98.0,3331.0
2371,104.0,3621.0
2372,105.0,2315.0
2373,108.0,286.0
2374,98.0,1150.0
2375,107.0,418.0
2376,105.0,1898.0
2377,106.0,418.0
2378,107.0,2145.0
2379,105.0,613.0
2380,103.0,534.0
2381,107.0,408.0
2382,111.0,443.0
2383,107.0,786.0
2384,94.0,181.0
2385,107.0,96.0
2386,107.0,342.0
2387,103.0,1176.0
2388,151.0,726.0
2389,107.0,1049.0
2390,104.0,325.0
2391,107.0,1508.0
2392,107.0,236.0
2393,107.0,359.0
2394,107.0,537.0
2395,103.0,228.0
2396,107.0,618.0
2397,107.0,2021.0
2398,107.0,929.0
2399,104.0,626.0
2400,108.0,363.0
2401,102.0,376.0
2402,111.0,352.0
2403,107.0,357.0
2404,107.0,523.0
2405,101.0,550.0
2406,107.0,328.0
2407,105.0,247.0
2408,104.0,643.0
2409,103.0,435.0
2410,107.0,660.0
2411,102.0,428.0
2412,159.0,331.0
2413,123.0,315.0
2414,104.0,3603.0
2415,102.0,663.0
2416,104.0,270.0
2417,97.0,240.0
2418,104.0,2456.0
2419,104.0,513.0
2420,107.0,288.0
2421,111.0,201.0
2422,107.0,1260.0
2423,108.0,758.0
2424,115.0,716.0
2425,107.0,716.0
2426,107.0,489.0
2427,109.0,213.0
2428,107.0,3631.0
2429,107.0,294.0
2430,108.0,348.0
2431,107.0,381.0
2432,102.0,1559.0
2433,104.0,663.0
2434,103.0,1359.0
2435,107.0,346.0
2436,107.0,696.0
2437,95.0,453.0
2438,107.0,144.0
2439,107.0,1989.0
2440,104.0,650.0
2441,104.0,159.0
2442,111.0,240.0
2443,100.0,2154.0
2444,107.0,327.0
2445,108.0,294.0
2446,101.0,317.0
2447,106.0,219.0
2448,107.0,288.0
2449,102.0,3275.0
2450,100.0,1723.0
2451,100.0,1122.0
2452,107.0,3456.0
2453,125.0,323.0
2454,112.0,644.0
2455,107.0,750.0
2456,107.0,484.0
2457,104.0,197.0
2458,107.0,273.0
2459,103.0,504.0
2460,107.0,650.0
2461,100.0,400.0
2462,101.0,213.0
2463,106.0,547.0
2464,107.0,280.0
2465,104.0,510.0
2466,100.0,539.0
2467,106.0,232.0
2468,111.0,320.0
2469,101.0,2413.0
2470,105.0,369.0
2471,104.0,488.0
2472,104.0,1872.0
2473,107.0,1560.0
2474,104.0,3932.0
2475,100.0,1027.0
2476,116.0,1250.0
2477,106.0,274.0
2478,106.0,469.0
2479,110.0,80.0
2480,107.0,4589.0
2481,107.0,431.0
2482,107.0,862.0
2483,106.0,259.0
2484,107.0,454.0
2485,106.0,364.0
2486,103.0,834.0
2487,108.0,320.0
2488,99.0,257.0
2489,103.0,490.0
2490,102.0,260.0
2491,101.0,508.0
2492,107.0,587.0
2493,102.0,1623.0
2494,107.0,274.0
2495,99.0,1220.0
2496,107.0,277.0
2497,103.0,365.0
2498,107.0,1773.0
2499,107.0,731.0
2500,104.0,1540.0
2501,107.0,2392.0
2502,117.0,371.0
2503,104.0,1035.0
2504,107.0,222.0
2505,107.0,318.0
2506,107.0,631.0
2507,107.0,907.0
2508,106.0,1250.0
2509,104.0,351.0
2510,108.0,602.0
2511,107.0,420.0
2512,111.0,412.0
2513,107.0,159.0
2514,100.0,414.0
2515,107.0,134.0
2516,104.0,2105.0
2517,116.0,341.0
2518,97.0,504.0
2519,107.0,1243.0
2520,105.0,498.0
2521,98.0,475.0
2522,105.0,615.0
2523,107.0,730.0
2524,102.0,1810.0
2525,107.0,294.0
2526,110.0,333.0
2527,107.0,945.0
2528,107.0,174.0
2529,107.0,272.0
2530,100.0,666.0
2531,103.0,2590.0
2532,100.0,468.0
2533,101.0,761.0
2534,108.0,658.0
2535,107.0,712.0
2536,108.0,965.0
2537,100.0,292.0
2538,107.0,667.0
2539,107.0,875.0
2540,104.0,2215.0
2541,107.0,521.0
2542,107.0,447.0
2543,103.0,430.0
2544,101.0,493.0
2545,107.0,2790.0
2546,103.0,719.0
2547,108.0,290.0
2548,103.0,266.0
2549,101.0,1143.0
2550,107.0,487.0
2551,106.0,921.0
2552,96.0,857.0
2553,106.0,469.0
2554,103.0,448.0
2555,107.0,328.0
2556,93.0,1336.0
2557,110.0,532.0
2558,101.0,583.0
2559,108.0,1036.0
2560,108.0,421.0
2561,107.0,289.0
2562,104.0,480.0
2563,107.0,847.0
2564,107.0,542.0
2565,106.0,3280.0
2566,98.0,1841.0
2567,105.0,4219.0
2568,106.0,414.0
2569,105.0,250.0
2570,103.0,2255.0
2571,108.0,2505.0
2572,73.0,449.0
2573,108.0,620.0
2574,100.0,496.0
2575,105.0,896.0
2576,107.0,205.0
2577,107.0,2031.0
2578,107.0,528.0
2579,98.0,181.0
2580,90.0,2738.0
2581,122.0,557.0
